name,ratings,num_ratings,processor,ram,os,storage,display,price,org_price
HP Pavilion Gaming Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Ge...,4.2,6 Ratings & 0 Reviews,Intel Core i5 Processor (9th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display,"₹74,990","₹81,868"
HP 14c Core i5 10th Gen - (8 GB/128 GB EMMC Storage/Chrome OS) 14c-ca0009TU 2 in 1 Laptop,,,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Chrome Operating System,,35.56 cm (14 inch) Touchscreen Display,"₹66,990","₹76,524"
Dell Inspiron 13 5000 Core i7 8th Gen - (8 GB/256 GB SSD/Windows 10 Home/2 GB Graphics) 5370 Thin and ...,4.2,120 Ratings & 19 Reviews,Intel Core i7 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,33.02 cm (13 inch) Display,"₹70,999","₹81,407"
Lenovo Ideapad Slim APU Dual Core A4 A4-9120E - (4 GB/64 GB EMMC Storage/Windows 10 Home) 1-14AST-05 T...,3.5,826 Ratings & 120 Reviews,AMD APU Dual Core A4 Processor,4 GB DDR4 RAM,64 bit Windows 10 Operating System,,35.56 cm (14 inch) Display,"₹20,990","₹21,325"
HP 12b Celeron Dual Core - (4 GB/Chrome OS) 12b-ca0010TU Chromebook,,,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,64 bit Chrome Operating System,,30.48 cm (12 inch) Touchscreen Display,"₹34,990","₹38,513"
HP 15s Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) 15s-DR1000TX Thin a...,,,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display,"₹67,990","₹74,950"
HP 15s Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15s-du0051TU Thin and Light Laptop,,,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹61,490","₹65,519"
Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,4.8,56 Ratings & 6 Reviews,Intel Core i5 Processor (9th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display,"₹55,990","₹79,690"
Asus ZenBook Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home) UX325JA-EG137TS Thin and Light Laptop,4.8,9 Ratings & 2 Reviews,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,33.78 cm (13.3 inch) Display,"₹1,09,990","₹1,22,990"
HP Omen Core i5 10th Gen - (8 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX 1650 Ti) 15...,,,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,39.62 cm (15.6 inch) Display,"₹99,490","₹1,06,429"
HP Pavilion Ryzen 7 Quad Core 3750H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,4.1,10 Ratings & 0 Reviews,AMD Ryzen 7 Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display,"₹84,988","₹85,697"
Lenovo Legion 5i Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10/4 GB Graphics/NVIDIA Geforce ...,,,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display,"₹89,998","₹1,05,090"
Dell Inspiron Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) Inspiron 359...,,,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display,"₹68,990","₹73,408"
Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX ...,4.3,201 Ratings & 33 Reviews,Intel Core i5 Processor (9th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹51,990","₹74,090"
HP 15s Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15s-du2040tu Thin and Light Laptop,4.1,85 Ratings & 7 Reviews,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹60,115","₹60,915"
Dell Inspiron 3000 Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) Inspiron 3593 Laptop,3.7,3 Ratings & 0 Reviews,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹39,270","₹39,276"
Acer Aspire 5 Core i5 7th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) A515-51G-5206 Laptop,3.5,49 Ratings & 14 Reviews,Intel Core i5 Processor (7th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹46,990","₹63,999"
Lenovo Ideapad Gaming 3 Core i5 - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Gefor...,,,Intel Core i5 Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display,"₹79,998","₹1,11,890"
Asus X441UA Core i3 8th Gen - (4 GB/1 TB HDD/DOS) X441UA - GA597 Laptop,3.8,10 Ratings & 1 Reviews,Intel Core i3 Processor (8th Gen),4 GB DDR4 RAM,64 bit DOS Operating System,1 TB HDD,35.56 cm (14 inch) Display,"₹27,891","₹36,990"
HP 15 Ryzen 5 Dual Core 2200U - (4 GB/1 TB HDD/Windows 10 Home) 15-db1061AU Laptop,3.8,17 Ratings & 3 Reviews,AMD Ryzen 5 Dual Core Processor,4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹41,390","₹42,000"
Lenovo Core i7 7th Gen - (8 GB/256 GB SSD/Windows 10 Home) IP 720S Thin and Light Laptop,2.3,4 Ratings & 0 Reviews,Intel Core i7 Processor (7th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,33.78 cm (13.3 inch) Display,"₹99,600",
Asus VivoBook S Series Core i5 8th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) S430FA-EB039T Thin...,4.4,"13,840 Ratings & 1,962 Reviews",Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,35.56 cm (14 inch) Display,"₹54,990","₹75,990"
Lenovo THINKPAD E14 Core i5 10th Gen - (8 GB/500 GB HDD/Windows 10 Pro) E14 Business Laptop,,,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,500 GB HDD,35.56 cm (14 inch) Display,"₹71,150","₹79,990"
Asus VivoBook 15 Core i7 8th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) X512FL-EJ2...,4.6,12 Ratings & 3 Reviews,Intel Core i7 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display,"₹79,900",
Asus E410 Pentium Quad Core - (4 GB/256 GB SSD/Windows 10) E410MA-EK321T Laptop,,,Intel Pentium Quad Core Processor,4 GB DDR4 RAM,Windows 10 Operating System,256 GB SSD,35.56 cm (14 inch) Display,"₹31,990","₹32,990"
Asus VivoBook S Series Core i5 8th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) S430FA-EB156T Thin...,4.4,"13,840 Ratings & 1,962 Reviews",Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,35.56 cm (14 inch) Display,"₹75,990",
Lenovo Ideapad S540 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) S540-13IML Thin...,4.3,4 Ratings & 0 Reviews,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,33.78 cm (13.3 inch) Display,"₹85,999","₹1,11,890"
Asus Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) X409FA-EK502T Laptop,4.5,25 Ratings & 5 Reviews,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,"₹56,990",
Dell Inspiron 7000 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 7391 2 in 1 Laptop,,,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,33.78 cm (13.3 inch) Touchscreen Display,"₹97,000","₹98,000"
Lenovo THINKPAD E14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Pro) E14 Business Laptop,,,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,"₹81,990","₹89,900"
Asus Core i5 8th Gen - (4 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) R540UB-DM1043T Laptop,3.9,496 Ratings & 100 Reviews,Intel Core i5 Processor (8th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹52,990",
Asus VivoBook 14 Core i3 7th Gen - (4 GB/256 GB SSD/Windows 10 Home) X412UA-EK340T Thin and Light Lapt...,4.3,"5,312 Ratings & 761 Reviews",Intel Core i3 Processor (7th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,35.56 cm (14 inch) Display,"₹42,990",
Lenovo Legion Y530 Core i5 8th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Ge...,4.5,8 Ratings & 1 Reviews,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|128 GB SSD,39.62 cm (15.6 inch) Display,"₹75,990","₹95,000"
Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX ...,4.2,170 Ratings & 15 Reviews,Intel Core i5 Processor (9th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹95,000","₹97,890"
Asus VivoBook 14 Ryzen 5 Quad Core 3500U 2nd Gen - (8 GB/512 GB SSD/Windows 10 Home) X412DA-EK504T Thi...,4.4,66 Ratings & 10 Reviews,AMD Ryzen 5 Quad Core Processor (2nd Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,"₹52,990",
Dell Inspiron 13 7000 Series Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Home) insp 7380 Laptop,,,Intel Core i7 Processor (8th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,33.78 cm (13.3 inch) Display,"₹1,15,185",
Asus Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) X409FA-EK555T Laptop,4.3,37 Ratings & 4 Reviews,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,"₹56,990",
Lenovo Core i7 8th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) L340-15IWL Laptop,4.3,122 Ratings & 11 Reviews,Intel Core i7 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹85,600",
Asus VivoBook 14 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) X412FA-EK295T Thin and Light Lapt...,4.4,"2,176 Ratings & 291 Reviews",Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,"₹62,990",
Asus VivoBook S14 Core i5 8th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) S410UA-EB409T Laptop,4.4,969 Ratings & 176 Reviews,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,35.56 cm (14 inch) Display,"₹68,990",
Lenovo Core i3 8th Gen - (4 GB/1 TB HDD/DOS) V330 Business Laptop,3.5,4 Ratings & 0 Reviews,Intel Core i3 Processor (8th Gen),4 GB DDR4 RAM,DOS Operating System,1 TB HDD,35.56 cm (14 inch) Display,"₹36,499","₹40,824"
Lenovo Core i3 7th Gen - (4 GB/1 TB HDD/Windows 10 Pro) V130-14IKB Notebook,,,Intel Core i3 Processor (7th Gen),4 GB DDR3 RAM,Windows 10 Operating System,1 TB HDD,35.56 cm (14 inch) Display,"₹41,999","₹57,567"
Asus VivoBook S Series Core i5 8th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) S430FA-EB031T Thin...,4.4,"13,840 Ratings & 1,962 Reviews",Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,35.56 cm (14 inch) Display,"₹54,990","₹68,999"
Lenovo Ideapad S145 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) S145-15IIL Laptop,4,431 Ratings & 62 Reviews,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹42,990","₹66,190"
HP Chromebook x360 Core i3 8th Gen - (8 GB/64 GB EMMC Storage/Chrome OS) 14-da0003TU 2 in 1 Laptop,4.2,30 Ratings & 7 Reviews,Intel Core i3 Processor (8th Gen),8 GB DDR4 RAM,Chrome Operating System,,35.56 cm (14 inch) Touchscreen Display,"₹51,297",
HP 14q Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Home) 14q-cs0017tu Thin and Light Laptop,4.2,"1,901 Ratings & 181 Reviews",Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,35.56 cm (14 inch) Display,"₹44,097",
HP 15q Ryzen 3 Dual Core 2200U - (4 GB/1 TB HDD/Windows 10 Home) 15q-dy0004au Laptop,4.1,346 Ratings & 57 Reviews,AMD Ryzen 3 Dual Core Processor,4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹32,917",
Lenovo Ideapad S145 Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) S145-15IIL Thin and Light Lapto...,4.3,20 Ratings & 4 Reviews,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹31,990","₹42,490"
Dell Inspiron 3000 Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) Insprion 3593 Laptop,4,340 Ratings & 49 Reviews,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹46,900","₹49,814"
Lenovo Ideapad 330 Core i5 8th Gen - (8 GB/1 TB HDD/DOS/2 GB Graphics) 330-15IKB Laptop,4.2,"6,970 Ratings & 968 Reviews",Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,DOS Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹56,999",
Lenovo Core i5 8th Gen - (4 GB/1 TB HDD/DOS) V330 Thin and Light Laptop,,,Intel Core i5 Processor (8th Gen),4 GB DDR4 RAM,DOS Operating System,1 TB HDD,35.56 cm (14 inch) Display,"₹53,500","₹55,500"
HP 15s Core i3 8th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15s-du0093TU Thin and Light Laptop,4.2,"1,171 Ratings & 137 Reviews",Intel Core i3 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹43,781",
HP APU Dual Core A6 A6-9225 - (4 GB/1 TB HDD/DOS) 245 G7 Laptop,3.9,"1,123 Ratings & 139 Reviews",AMD APU Dual Core A6 Processor,4 GB DDR4 RAM,DOS Operating System,1 TB HDD,35.56 cm (14 inch) Display,"₹20,900","₹22,825"
Lenovo Ideapad Slim APU Dual Core A4 A4-9120E - (4 GB/64 GB EMMC Storage/Windows 10 Home) 1-14AST-05 T...,3.5,826 Ratings & 120 Reviews,AMD APU Dual Core A4 Processor,4 GB DDR4 RAM,64 bit Windows 10 Operating System,,35.56 cm (14 inch) Display,"₹20,990","₹21,325"
Lenovo Ideapad 720S Core i7 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) 720S-13IKB Thin and Light Lapt...,,,Intel Core i7 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,33.78 cm (13.3 inch) Display,"₹95,695",
HP 14q Core i3 7th Gen - (8 GB/256 GB SSD/Windows 10 Home) 14q-cs0023TU Thin and Light Laptop,4.3,"2,604 Ratings & 343 Reviews",Intel Core i3 Processor (7th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,35.56 cm (14 inch) Display,"₹35,811",
MarQ by Flipkart Falkon Aerbook Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) MAi5882SWT Thin an...,3.5,370 Ratings & 95 Reviews,Intel Core i5 Processor (8th Gen),8 GB LPDDR3 RAM,64 bit Windows 10 Operating System,256 GB SSD,33.78 cm (13.3 inch) Display,"₹30,000","₹59,999"
Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,4.8,56 Ratings & 6 Reviews,Intel Core i5 Processor (9th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display,"₹55,990","₹79,690"
HP 14q Core i3 7th Gen - (4 GB/1 TB HDD/Windows 10 Home) 14q-cs0014TU Laptop,3.9,442 Ratings & 68 Reviews,Intel Core i3 Processor (7th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,35.56 cm (14 inch) Display,"₹35,585",
Dell Inspiron Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) Inspiron 3593 Laptop,4.3,6 Ratings & 0 Reviews,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹37,490","₹40,616"
Lenovo Legion Y530 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX...,4.4,71 Ratings & 9 Reviews,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,"₹82,600",
Asus Vivobook S15 Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10/2 GB Graphics) S530FN-BQ256T Laptop,,,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹78,990",
HP OMEN Core i7 7th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX 1...,4.1,15 Ratings & 5 Reviews,Intel Core i7 Processor (7th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|128 GB SSD,39.62 cm (15.6 inch) Display,"₹1,03,828",
Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX ...,4.3,201 Ratings & 33 Reviews,Intel Core i5 Processor (9th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹51,990","₹74,090"
HP DA Core i3 7th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) DA0070TX Laptop,4.5,38 Ratings & 3 Reviews,Intel Core i3 Processor (7th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹49,279",
HP 250 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10) 250 G7 Business Laptop,,,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹56,482","₹58,400"
Asus Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) X412FA-EK1220T Thin and Light Laptop,,,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,Windows 10 Operating System,256 GB SSD,35.56 cm (14 inch) Display,"₹42,499","₹44,990"
Lenovo Ideapad S145 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) S145-15IIL Laptop,4,431 Ratings & 62 Reviews,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹42,990","₹66,190"
HP 15s Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) 15s-du2060TX Thin and Light La...,3.2,10 Ratings & 2 Reviews,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹39,990","₹44,908"
AGB Orion Core i7 7th Gen - (16 GB/1 TB HDD/512 GB SSD/Windows 10/2 GB Graphics/Intel Integrated Intel...,,,Intel Core i7 Processor (7th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|512 GB SSD,35.56 cm (14 inch) Display,"₹83,000","₹1,02,000"
Asus VivoBook 14 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) X412FJ-EK178T Thin ...,4.3,"1,514 Ratings & 212 Reviews",Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,"₹70,990",
Lenovo Core i5 7th Gen - (8 GB/256 GB SSD/Windows 10 Home) IP 710S Thin and Light Laptop,,,Intel Core i5 Processor (7th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,33.78 cm (13.3 inch) Display,"₹66,490","₹94,990"
HP Pavilion 15-CS Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) 15-cs1000tx Laptop,4.3,24 Ratings & 3 Reviews,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹64,990","₹68,270"
Lenovo Ideapad S145 Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) S145-15IIL Thin and Light Lapto...,4.3,20 Ratings & 4 Reviews,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹31,990","₹42,490"
Lenovo Ideapad 330 Core i3 8th Gen - (4 GB/1 TB HDD/Windows 10 Home/512 MB Graphics) Ideapad 330 Lapto...,4.1,39 Ratings & 4 Reviews,Intel Core i3 Processor (8th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹42,000",
HP ProBook Core i3 7th Gen - (4 GB/500 GB HDD/Windows 10 Pro) 440 Business Laptop,2.8,4 Ratings & 2 Reviews,Intel Core i3 Processor (7th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,500 GB HDD,35.56 cm (14 inch) Display,"₹61,715",
HP G4 APU Dual Core A9 A9-9410 7th Gen - (4 GB/500 GB HDD/Windows 10 Home) 455 G4 Laptop,4,7 Ratings & 1 Reviews,AMD APU Dual Core A9 Processor (7th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,500 GB HDD,39.62 cm (15.6 inch) Display,"₹58,800",
Lenovo Ideapad Slim APU Dual Core A4 A4-9120E - (4 GB/64 GB EMMC Storage/Windows 10 Home) 1-14AST-05 T...,3.5,826 Ratings & 120 Reviews,AMD APU Dual Core A4 Processor,4 GB DDR4 RAM,64 bit Windows 10 Operating System,,35.56 cm (14 inch) Display,"₹20,990","₹21,325"
Lenovo Ideapad Core i5 7th Gen - (4 GB/1 TB HDD/Windows 10 Home) IP 320E-15IKB Laptop,3.9,172 Ratings & 29 Reviews,Intel Core i5 Processor (7th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹50,000",
Dell Core i3 8th Gen - (4 GB/1 TB HDD/DOS) Latitude 3400 Business Laptop,2.5,4 Ratings & 0 Reviews,Intel Core i3 Processor (8th Gen),4 GB DDR4 RAM,DOS Operating System,1 TB HDD,35.56 cm (14 inch) Display,"₹31,990","₹42,486"
Lenovo Ideapad S340 Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) S340-14IIL Thin and Light Lapto...,3.5,28 Ratings & 4 Reviews,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,35.56 cm (14 inch) Display,"₹51,600",
HP 15 Core i5 8th Gen - (8 GB/1 TB HDD/DOS/2 GB Graphics) 15-da0077tx Laptop,4.3,228 Ratings & 29 Reviews,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,DOS Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹55,729",
HP 250-G6 Core i5 7th Gen - (4 GB/1 TB HDD/DOS/2 GB Graphics) 2RC10PA Laptop,4.1,44 Ratings & 5 Reviews,Intel Core i5 Processor (7th Gen),4 GB DDR4 RAM,DOS Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"₹46,200",
Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,4.8,56 Ratings & 6 Reviews,Intel Core i5 Processor (9th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display,"₹55,990","₹79,690"
Lenovo Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10 Pro) E14 Thin and Light Laptop,,,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,Windows 10 Operating System,256 GB SSD,35.56 cm (14 inch) Display,"₹82,900","₹90,000"
Asus VivoBook 14 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) X412FJ-EK177T Thin ...,4.3,"1,514 Ratings & 212 Reviews",Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,"₹70,990",
